Timestamp,Hourly_Close
3/20/19 23:59,4034.02
4/30/14 1:59,440.97
6/5/20 1:59,9803.9
12/9/15 11:59,423.52
10/23/20 13:59,12966.87
4/27/15 22:59,226
7/6/20 1:59,9084.55
4/3/19 13:59,5038.02
5/8/20 12:59,9851.3
4/26/14 22:59,458
4/9/19 3:59,5235.82
4/8/18 18:59,6998.66
2/4/20 21:59,9136.59
7/19/14 18:59,629.57
9/16/17 1:59,3772.51
1/7/18 15:59,16450.05
3/10/17 11:59,1198.34
7/5/19 7:59,10927.04
1/23/20 16:59,8318
12/17/20 17:59,23459.04
6/11/16 9:59,583.87
7/4/17 9:59,2614.7
10/13/14 21:59,394.72
8/23/20 3:59,11601.99
7/14/18 8:59,6215.61
6/9/14 8:59,646.66
3/27/16 16:59,426.5
7/2/16 18:59,696
2/6/21 23:59,39334.07
2/8/21 15:59,43697.35
1/9/18 18:59,14821.45
1/21/19 23:59,3534.42
9/11/20 8:59,10287.97
1/7/18 18:59,16084.39
2/12/18 6:59,8417.97
9/3/14 18:59,472.75
1/19/18 19:59,11245
3/14/18 3:59,9265.01
9/17/18 11:59,6468.24
2/22/18 1:59,10633.71
1/2/18 18:59,14500
10/2/19 1:59,8301.16
8/20/17 14:59,4025.67
7/6/19 8:59,11374.03
7/11/14 12:59,628.9
3/22/19 16:59,3985.47
9/19/19 19:59,10059.28
11/1/16 14:59,733.01
2/8/21 0:59,38791.86
4/16/14 23:59,530
5/2/17 9:59,1432.2
4/28/18 14:59,9291.88
3/26/20 20:59,6751.96
7/6/18 8:59,6507.36
3/18/16 21:59,407.36
12/8/18 0:59,3428
2/20/19 18:59,3922.97
10/28/18 21:59,6396
6/14/14 6:59,580.27
2/6/20 13:59,9714
12/25/20 8:59,23700.99
7/21/17 21:59,2626.21
1/21/19 19:59,3539.89
8/26/18 22:59,6678.91
1/29/14 12:59,796.5
9/6/20 0:59,10196.55
5/11/19 16:59,6921.81
5/12/17 11:59,1815.63
12/30/17 8:59,13636.5
2/14/15 20:59,255
5/20/14 0:59,448.32
7/6/17 0:59,2607.6
11/14/18 21:59,5581.98
12/22/19 17:59,7325.58
5/4/14 9:59,435.63
7/10/17 1:59,2510
5/27/18 20:59,7331.81
4/23/19 14:59,5583.17
8/29/18 19:59,7011.18
2/7/16 7:59,374.98
9/28/19 21:59,8161.09
12/10/20 9:59,18308.08
7/14/16 12:59,659.99
12/4/19 8:59,7177.32
1/19/21 17:59,37282.05
4/20/18 15:59,8475.64
11/12/20 20:59,16150.36
11/29/14 18:59,377.16
8/29/18 6:59,7053.9
8/6/19 14:59,11714.47
7/12/17 22:59,2383.45
4/11/17 11:59,1210
7/22/17 18:59,2817.99
12/21/17 7:59,17067.48
12/24/20 9:59,23310.44
8/12/18 8:59,6315.85
8/28/18 8:59,6909.98
8/15/20 23:59,11859.47
6/18/15 19:59,248
3/12/20 18:59,6061.27
11/17/15 18:59,335.96
4/11/20 6:59,6940.81
10/26/14 22:59,353.52
5/21/14 1:59,493.52
4/30/18 8:59,9165.86
2/15/21 14:59,47810.87
5/19/15 19:59,233.07
